name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vinhphuc,2020-11-20,28.4,21.6,24.5,32.3,21.6,25.4,22.8,90.5,0,0,0,,,,,15.8,170.5,1011.1,34.1,13.3,200.5,17.3,7,,2020-11-20T06:09:26,2020-11-20T17:16:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-21,28.2,21.5,24.5,31.9,21.5,25.1,22.7,90.3,0,0,0,,,,,16.2,169.1,1011.8,22.7,17.3,192.6,16.7,7,,2020-11-21T06:10:03,2020-11-21T17:16:32,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-22,28.1,22,24.5,31.4,22,25.1,22.6,90.1,0,0,0,,,,,18,120.1,1014.7,70.9,13,211.3,18.3,8,,2020-11-22T06:10:40,2020-11-22T17:16:27,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-23,27.6,20.9,23.9,30.3,20.9,24.2,22.1,89.8,0.3,100,12.5,rain,,,,22.3,90.5,1016.5,62.4,16,204.1,17.7,7,,2020-11-23T06:11:18,2020-11-23T17:16:23,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-11-24,26.6,20.9,23.4,26.6,20.9,23.4,21.7,90.6,17.5,100,4.17,rain,,,,21.6,74.2,1017,79.1,16.7,177.1,15.4,7,,2020-11-24T06:11:55,2020-11-24T17:16:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-11-25,27.2,20.8,23.5,29.2,20.8,23.7,21.6,89.5,0,0,0,,,,,15.5,103.7,1016.4,57.9,14.9,197.4,16.9,7,,2020-11-25T06:12:33,2020-11-25T17:16:20,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-26,27.2,20.7,23.7,29.5,20.7,23.9,21.7,89.4,0,0,0,,,,,18,80.5,1017.5,63.4,15.5,199.1,17.2,7,,2020-11-26T06:13:11,2020-11-26T17:16:20,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-27,26,19.1,21.9,26,19.1,21.9,19.4,86.4,0,0,0,,,,,20.2,58.3,1019.4,83.3,18.2,168.9,14.6,6,,2020-11-27T06:13:49,2020-11-27T17:16:21,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-28,23.2,14.7,18.8,23.2,14.7,18.8,15.5,81.8,0.3,100,12.5,rain,,,,22.7,26.6,1021,76.4,18.2,150.3,12.8,6,,2020-11-28T06:14:28,2020-11-28T17:16:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-11-29,21.9,12.5,17.3,21.9,12.5,17.3,12.6,74.7,0,0,0,,,,,23,22.1,1021.5,48.9,18.5,200.2,17.2,7,,2020-11-29T06:15:06,2020-11-29T17:16:28,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-11-30,21.5,12.9,17.1,21.5,12.9,17.1,12.1,73.5,0,0,0,,,,,25.6,52.2,1021.5,59.8,18.5,188.8,16.4,7,,2020-11-30T06:15:44,2020-11-30T17:16:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-01,20.9,13.8,17.3,20.9,13.8,17.3,13.1,77.2,0,0,0,,,,,20.9,64.9,1021.3,61.1,17.6,147.5,12.8,5,,2020-12-01T06:16:22,2020-12-01T17:16:41,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-02,20.7,14,17.5,20.7,14,17.5,14.4,82.6,0,0,0,,,,,18,90,1020.3,63.9,18.2,136.1,11.7,5,,2020-12-02T06:17:01,2020-12-02T17:16:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-03,21.1,14.2,17.4,21.1,14.2,17.4,13.6,78.9,0,0,0,,,,,24.5,127.1,1020.6,69.6,18.5,192.3,16.4,7,,2020-12-03T06:17:39,2020-12-03T17:16:58,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-04,19.4,11.1,15.5,19.4,11.1,15.5,10.8,74.4,0,0,0,,,,,23.8,48.5,1021.2,65.1,18.8,198.9,17.1,7,,2020-12-04T06:18:17,2020-12-04T17:17:09,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-05,19.4,10.2,14.8,19.4,10.2,14.8,10,74,0,0,0,,,,,22,96.5,1021.7,54.7,18.8,203.4,17.5,8,,2020-12-05T06:18:55,2020-12-05T17:17:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-06,21.4,9.4,15.4,21.4,7.7,15.2,11.5,79.1,0,0,0,,,,,15.1,183.8,1019.9,14,17,211.7,18.2,8,,2020-12-06T06:19:33,2020-12-06T17:17:34,0.67,Clear,Clear conditions throughout the day.,clear-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-07,22.3,11.1,16.8,22.3,11.1,16.8,13,80,0,0,0,,,,,19.8,128.1,1020.6,56.1,18,198.5,17.1,7,,2020-12-07T06:20:10,2020-12-07T17:17:48,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-08,22.2,11.8,16.5,22.2,11.8,16.5,12.2,76.8,0,0,0,,,,,20.9,82.2,1020,62.8,18.5,194,16.7,7,,2020-12-08T06:20:47,2020-12-08T17:18:04,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-09,22.7,12.1,17.3,22.7,12.1,17.3,14,82.1,0,0,0,,,,,11.8,201.1,1016.9,24,16.5,194.4,16.7,7,,2020-12-09T06:21:24,2020-12-09T17:18:21,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-10,23.4,12.5,18.1,23.4,12.5,18.1,15.1,83.5,0,0,0,,,,,15.5,130.8,1016.4,26.5,16.3,194.3,16.7,7,,2020-12-10T06:22:01,2020-12-10T17:18:39,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-11,23.8,13.3,19.4,23.8,13.3,19.4,17.3,87.8,0,0,0,,,,,11.2,200.1,1014.7,87.2,18.5,185.8,16,7,,2020-12-11T06:22:37,2020-12-11T17:18:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-12,24.6,16.6,20.4,24.6,16.6,20.4,18.9,90.7,0,0,0,,,,,10.8,123.9,1013.4,55.2,13.1,159.8,13.7,5,,2020-12-12T06:23:13,2020-12-12T17:19:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-13,26.8,17,21.9,28.6,17,22,20.1,89.1,0,0,0,,,,,13.5,185.2,1010.9,45.2,18.3,200.9,17.3,7,,2020-12-13T06:23:48,2020-12-13T17:19:40,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-14,26.3,15,21.1,26.3,15,21.1,19.4,89.7,0.02,100,4.17,rain,,,,28.8,105,1013.9,64.6,14.6,137.5,11.8,5,,2020-12-14T06:24:23,2020-12-14T17:20:02,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-15,17.9,10.9,14.4,17.9,10.9,14.4,12.1,86.9,8.22,100,12.5,rain,,,,23.8,53.1,1019.8,70.1,12.9,163,14.1,6,,2020-12-15T06:24:58,2020-12-15T17:20:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-16,16,10.2,13.2,16,10.2,13.2,10.3,83.3,0.12,100,12.5,rain,,,,23.8,92.9,1022.4,84.6,14.8,157.1,13.5,6,,2020-12-16T06:25:31,2020-12-16T17:20:50,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-17,23.9,9.9,13.3,23.9,7.5,13.2,9.8,80.4,0,0,0,,,,,19.1,75.7,1021.3,85.3,17.6,126.9,11,5,,2020-12-17T06:26:05,2020-12-17T17:21:16,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-18,15.5,9.6,12.8,15.5,6.7,12.5,9.1,79,0.2,100,8.33,rain,,,,24.1,70.6,1022.1,80.2,18.5,153.4,13.2,6,,2020-12-18T06:26:37,2020-12-18T17:21:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-19,15.7,9.6,12.9,15.7,6.7,12.6,7.4,70.6,0,0,0,,,,,25.9,85.8,1024.5,75.7,17.9,150.5,12.9,6,,2020-12-19T06:27:09,2020-12-19T17:22:10,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-20,16.3,8.6,12.7,16.3,5.3,12.1,6.1,65.4,0,0,0,,,,,28.8,96.8,1025.1,59.4,18.2,193,16.7,7,,2020-12-20T06:27:40,2020-12-20T17:22:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-21,18.6,8.4,13.4,18.6,5.3,12.8,5.6,61.7,0,0,0,,,,,26.6,68.7,1023.1,63.2,18.2,197.4,17.1,7,,2020-12-21T06:28:11,2020-12-21T17:23:08,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-22,20.1,9.6,15.1,20.1,7.7,14.9,8.9,68.2,0,0,0,,,,,16.2,139.5,1019.4,67.2,17.9,169.8,14.7,6,,2020-12-22T06:28:41,2020-12-22T17:23:38,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-23,19.5,11.9,16.3,19.5,11.9,16.3,12.6,79.2,0,0,0,,,,,12.6,95,1017,61,17.6,144.1,12.6,5,,2020-12-23T06:29:10,2020-12-23T17:24:09,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-24,20.5,12.9,16.8,20.5,12.9,16.8,13.7,82.8,0,0,0,,,,,18.7,116.9,1017.2,53.3,14.5,153.6,13.3,6,,2020-12-24T06:29:38,2020-12-24T17:24:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-25,20.7,12.3,17,20.7,12.3,17,13.9,82.8,0,0,0,,,,,13.7,145.5,1017.5,59.1,16.2,169.8,14.5,6,,2020-12-25T06:30:05,2020-12-25T17:25:13,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-26,23.3,12.8,18.4,23.3,12.8,18.4,16.1,87,0,0,0,,,,,18,185.9,1015.5,46.6,15.5,186.1,16.2,7,,2020-12-26T06:30:31,2020-12-26T17:25:47,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-27,24.8,16,20.3,24.8,16,20.3,19,92,0,0,0,,,,,13,144.9,1014.3,86.2,14.2,159.2,13.8,5,,2020-12-27T06:30:56,2020-12-27T17:26:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2020-12-28,26.1,18.4,21.5,26.1,18.4,21.5,20.1,91.2,0.12,100,8.33,rain,,,,16.9,145.8,1012.1,48.4,11,183.8,15.9,7,,2020-12-28T06:31:21,2020-12-28T17:26:55,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-29,26.6,18.1,21.8,26.6,18.1,21.8,19.8,88.9,0.1,100,4.17,rain,,,,28.1,120.1,1013.3,47.3,13.6,203.7,17.6,7,,2020-12-29T06:31:44,2020-12-29T17:27:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-30,20.9,9.9,15,20.9,7.6,14.9,8.4,66.2,0.14,100,4.17,rain,,,,35.3,23.6,1021.8,72.2,18.5,125.5,10.9,5,,2020-12-30T06:32:07,2020-12-30T17:28:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2020-12-31,16.3,7,11.9,16.3,3.7,11,5.2,64.8,0,0,0,,,,,24.5,40.5,1025.4,71.8,18.5,201.4,17.4,7,,2020-12-31T06:32:28,2020-12-31T17:28:42,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-01,17.6,5.6,12.2,17.6,2.2,11.7,4.5,62.2,0,0,0,,,,,22,129.3,1025.3,55.8,18.6,209.2,17.9,8,,2021-01-01T06:32:48,2021-01-01T17:29:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-02,18.7,6.3,12.8,18.7,3.9,12.4,6.7,68.8,0,0,0,,,,,13.7,160.9,1021.6,49.6,18.3,207.2,17.8,8,,2021-01-02T06:33:08,2021-01-02T17:29:56,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-03,19.6,8.1,14.2,19.6,6,14,9.7,75.6,0,0,0,,,,,16.2,169.7,1021,53.7,18.2,200.2,17.3,7,,2021-01-03T06:33:26,2021-01-03T17:30:34,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-04,20.3,10.5,15.8,20.3,10.5,15.8,10.4,72.1,0,0,0,,,,,16.2,204.6,1020.6,70,17.6,191.8,16.6,7,,2021-01-04T06:33:43,2021-01-04T17:31:12,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-05,20,11.2,16.3,20,11.2,16.3,13.4,83.8,0,0,0,,,,,18,132.5,1019.7,72.2,17.6,142.8,12.2,5,,2021-01-05T06:33:58,2021-01-05T17:31:50,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-06,19.5,12.7,16.1,19.5,12.7,16.1,12.9,82.1,0,0,0,,,,,16.2,102.3,1018.3,94.1,17.4,159,13.7,6,,2021-01-06T06:34:13,2021-01-06T17:32:29,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"48823099999,48840099999,remote"
vinhphuc,2021-01-07,17.5,11,14.2,17.5,11,14.2,11.4,83.7,0.1,100,4.17,rain,,,,23,38.6,1018.7,97.1,12.7,135.9,11.8,5,,2021-01-07T06:34:26,2021-01-07T17:33:08,0.82,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-01-08,12.4,7.2,10.2,12.4,3.1,8.7,5.3,72.4,0.15,100,4.17,rain,,,,28.8,20.5,1024,81.7,16.1,145.2,12.4,6,,2021-01-08T06:34:39,2021-01-08T17:33:47,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-01-09,13.6,5.8,9.9,13.6,2.2,8.5,2.8,62.8,0,0,0,,,,,23,53,1023.9,73.3,18.2,197.9,17.1,7,,2021-01-09T06:34:50,2021-01-09T17:34:27,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-10,14,6.3,10.2,14,3.2,9.2,2.8,62.1,0,0,0,,,,,21.6,61.9,1023.3,83.2,17.9,197.8,17.1,7,,2021-01-10T06:34:59,2021-01-10T17:35:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-11,13.8,7.6,10.4,13.8,3.7,8.9,2.2,58.9,0,0,0,,,,,33.8,41.1,1027.9,80.5,18.5,150.9,12.9,6,,2021-01-11T06:35:08,2021-01-11T17:35:46,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-12,17.6,7.7,12.3,17.6,4.8,11.7,3.1,56,0,0,0,,,,,23.8,124.6,1025.6,48.9,18.8,210.9,18.3,8,,2021-01-12T06:35:15,2021-01-12T17:36:26,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-13,19,9.4,13.7,19,8.7,13.7,6.4,63.3,0,0,0,,,,,10.8,181.6,1018.4,35.7,18.8,209.7,18.1,8,,2021-01-13T06:35:21,2021-01-13T17:37:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-14,20.1,10.6,15.1,20.1,10.6,15.1,11.2,78.8,0,0,0,,,,,14.6,179.3,1016.6,36.2,18.5,185.7,16.1,7,,2021-01-14T06:35:26,2021-01-14T17:37:45,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-15,20.2,11.3,16,20.2,11.3,16,14.1,89.1,0,0,0,,,,,14.6,177,1014.8,51.2,13.1,152.9,13.2,5,,2021-01-15T06:35:29,2021-01-15T17:38:25,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-16,20.7,13.9,17.2,20.7,13.9,17.2,15.2,88.4,0,0,0,,,,,14.4,74.8,1015.4,71.4,16.1,137.9,12,6,,2021-01-16T06:35:31,2021-01-16T17:39:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-17,18.2,10.3,14.4,18.2,10.3,14.4,11,80.8,0,0,0,,,,,33.1,84.7,1023,85.8,17.3,54.7,4.7,2,,2021-01-17T06:35:32,2021-01-17T17:39:44,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-18,18.3,7.2,13,18.3,4.3,12.4,5.7,63.6,0,0,0,,,,,22,140.3,1023.9,26.3,18.8,211.4,18.1,8,,2021-01-18T06:35:32,2021-01-18T17:40:24,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-19,19.6,8.9,14.1,19.6,8.3,14,9.2,74.1,0,0,0,,,,,10.8,167.7,1018.4,14.3,17,218.4,18.9,8,,2021-01-19T06:35:30,2021-01-19T17:41:03,0.19,Clear,Clear conditions throughout the day.,clear-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-20,21.9,9.7,15.8,21.9,9,15.8,13.6,86.9,0,0,0,,,,,14,189,1016.4,24.6,14.6,206.7,17.8,8,,2021-01-20T06:35:27,2021-01-20T17:41:43,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-21,23.2,13.7,17.9,23.2,13.7,17.9,15.7,87.8,0,0,0,,,,,12.6,125.6,1015.1,38.3,13,216.7,18.6,8,,2021-01-21T06:35:22,2021-01-21T17:42:22,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-22,22.7,13.5,18,22.7,13.5,18,15.6,85.9,0,0,0,,,,,11.8,190.2,1015,61.6,15.9,180.4,15.7,6,,2021-01-22T06:35:16,2021-01-22T17:43:01,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-23,22.9,14.4,18,22.9,14.4,18,15.5,86.5,0,0,0,,,,,18,183.2,1014.4,48.7,12.1,180.6,15.5,7,,2021-01-23T06:35:09,2021-01-23T17:43:39,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-24,24.6,14.2,18.6,24.6,14.2,18.6,16.6,88.1,0,0,0,,,,,16.6,174.1,1013.2,50.2,10,208,18,8,,2021-01-24T06:35:01,2021-01-24T17:44:18,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-25,25.2,16.5,20.2,25.2,16.5,20.2,18.7,90.8,0.02,100,4.17,rain,,,,15.5,147.7,1014.3,82,12.6,195.2,16.9,7,,2021-01-25T06:34:52,2021-01-25T17:44:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-01-26,24.1,16.4,19.4,24.1,16.4,19.4,17.8,90.4,0,0,0,,,,,14.8,109.6,1015.9,60.3,13,178.2,15.4,7,,2021-01-26T06:34:41,2021-01-26T17:45:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-27,23.8,15.7,19.5,23.8,15.7,19.5,17.1,86.6,0,0,0,,,,,15.5,100.7,1015.5,53.4,18.5,194.1,16.9,7,,2021-01-27T06:34:28,2021-01-27T17:46:11,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-28,20.3,14.8,17.8,20.3,14.8,17.8,15.3,85.7,0,0,0,,,,,27,104.7,1019.9,71.9,16.4,126.8,11,5,,2021-01-28T06:34:15,2021-01-28T17:46:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-29,20.5,13.3,16.8,20.5,13.3,16.8,13.6,81.9,0,0,0,,,,,12.6,103.3,1020.6,58.9,18.5,151.2,12.9,6,,2021-01-29T06:34:00,2021-01-29T17:47:25,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-01-30,22.4,13.4,17.5,22.4,13.4,17.5,15.3,87.5,0.02,100,4.17,rain,,,,13.3,87.3,1019.2,49.9,16.1,200.5,17.4,7,,2021-01-30T06:33:44,2021-01-30T17:48:01,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-01-31,23.9,14.5,18.7,23.9,14.5,18.7,16.9,89.8,0.33,100,4.17,rain,,,,16.6,81.6,1018.8,72.6,16.7,211.2,18.3,8,,2021-01-31T06:33:27,2021-01-31T17:48:37,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-02-01,24.3,16.4,19.7,24.3,16.4,19.7,17.7,88.6,0,0,0,,,,,17.3,110.2,1017.9,72.5,13.9,183.3,16,7,,2021-02-01T06:33:09,2021-02-01T17:49:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-02-02,23.9,16.5,19.4,23.9,16.5,19.4,17.5,89,0.15,100,4.17,rain,,,,14.4,113.9,1018.6,53.6,13.8,195.3,17,7,,2021-02-02T06:32:49,2021-02-02T17:49:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-02-03,24.7,16.8,19.8,24.7,16.8,19.8,17.3,86.7,0,0,0,,,,,12.7,114.5,1019.1,42.3,18.2,207.8,18.1,8,,2021-02-03T06:32:28,2021-02-03T17:50:22,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-02-04,24.5,16.2,19.7,24.5,16.2,19.7,17.2,86.5,0,0,0,,,,,15.1,110.9,1019.7,40.9,18.2,223,19.4,8,,2021-02-04T06:32:06,2021-02-04T17:50:56,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-02-05,24.7,15.9,19.6,24.7,15.9,19.6,17.2,86.8,0,0,0,,,,,14.4,149.5,1018.1,32,15.2,223.1,19.4,8,,2021-02-05T06:31:43,2021-02-05T17:51:30,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-02-06,24.4,16.1,19.7,24.4,16.1,19.7,16.9,85,0,0,0,,,,,12.2,141.4,1016.7,29.2,18.2,231.7,20,8,,2021-02-06T06:31:18,2021-02-06T17:52:03,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-02-07,25,15.2,19.7,25,15.2,19.7,17,85.7,0,0,0,,,,,14.8,178.1,1015.7,31,15.2,228.6,19.8,8,,2021-02-07T06:30:53,2021-02-07T17:52:36,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-02-08,24.2,16.7,20.1,24.2,16.7,20.1,17.4,85.5,0.2,100,8.33,rain,,,,22.3,91.8,1016.7,73.7,16.6,181.1,15.7,6,,2021-02-08T06:30:26,2021-02-08T17:53:08,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-02-09,18.3,13.4,16.5,18.3,13.4,16.5,15.1,91.6,32.28,100,16.67,rain,,,,34.9,194.7,1016.3,89.5,9.8,94.3,8.1,4,,2021-02-09T06:29:58,2021-02-09T17:53:40,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-02-10,22.7,11.4,17.1,22.7,11.4,17.1,13.5,81,0.2,100,4.17,rain,,,,14.4,185.8,1015.6,29,13.9,242.3,20.9,9,,2021-02-10T06:29:30,2021-02-10T17:54:11,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-02-11,22.4,12.4,16.9,22.4,12.4,16.9,14.3,86.3,0,0,0,,,,,14.4,165.8,1016.7,15.1,3.2,205.3,17.8,7,,2021-02-11T06:29:00,2021-02-11T17:54:42,1,Clear,Clear conditions throughout the day.,clear-day,"48823099999,48840099999,remote"
